09:43:21,-0.013,97.860,97.880,97.930,602846,59116282.740,98.500,99.150,99.000,97.630,1,97.880.1,14,97.860.1,1.1,97.850,69,97.830,72,97.800,4,97.930.1,39,97.950,2,97.990,51,98.000,7,98.010,2021-09-29,云南白药
09:43:21,-0.013,97.86,97.88,97.93,602846,59116282.74,98.5,99.15,99.0,97.63,1.0,97.88,14.0,97.86,1.0,97.85,69.0,97.83,72.0,97.8,4.0,97.93,39.0,97.95,2.0,97.99,51.0,98.0,7.0,98.01,2021-09-29,云南白药
09:43:24,-0.013,97.86,97.86,97.93,603246,59155435.74,98.5,99.15,99.0,97.63,12.0,97.86,1.0,97.85,73.0,97.83,73.0,97.8,2.0,97.77,1.0,97.93,39.0,97.95,2.0,97.99,62.0,98.0,7.0,98.01,2021-09-29,云南白药
09:43:27,-0.013,97.86,97.86,97.95,604646,59292499.74,98.5,99.15,99.0,97.63,9.0,97.86,3.0,97.85,73.0,97.83,1.0,97.82,2.0,97.81,34.0,97.95,2.0,97.99,62.0,98.0,7.0,98.01,1.0,98.05,2021-09-29,云南白药
09:43:30,-0.012,97.95,97.86,97.95,604946,59321875.74,98.5,99.15,99.0,97.63,14.0,97.86,9.0,97.85,73.0,97.83,1.0,97.82,2.0,97.81,32.0,97.95,2.0,97.99,62.0,98.0,11.0,98.01,1.0,98.05,2021-09-29,云南白药
09:43:33,-0.012,97.95,97.87,97.95,605646,59390405.74,98.5,99.15,99.0,97.63,3.0,97.87,11.0,97.86,11.0,97.85,76.0,97.83,1.0,97.82,30.0,97.95,2.0,97.99,80.0,98.0,11.0,98.01,1.0,98.05,2021-09-29,云南白药
09:43:36,-0.013,97.87,97.87,97.95,606046,59429553.74,98.5,99.15,99.0,97.63,3.0,97.87,12.0,97.86,12.0,97.85,76.0,97.83,1.0,97.82,30.0,97.95,2.0,97.99,80.0,98.0,11.0,98.01,1.0,98.05,2021-09-29,云南白药
09:43:39,-0.012,97.95,97.93,97.95,606246,59449143.74,98.5,99.15,99.0,97.63,1.0,97.93,3.0,97.87,12.0,97.86,12.0,97.85,76.0,97.83,28.0,97.95,2.0,97.99,84.0,98.0,11.0,98.01,1.0,98.05,2021-09-29,云南白药
09:43:42,-0.013,97.86,97.86,97.95,606946,59517663.74,98.5,99.15,99.0,97.63,11.0,97.86,12.0,97.85,76.0,97.83,1.0,97.82,2.0,97.81,29.0,97.95,2.0,97.99,86.0,98.0,11.0,98.01,1.0,98.05,2021-09-29,云南白药
09:43:45,-0.012,97.95,97.86,97.93,608446,59664516.74,98.5,99.15,99.0,97.63,3.0,97.86,12.0,97.85,76.0,97.83,1.0,97.82,2.0,97.81,1.0,97.93,22.0,97.95,1.0,97.97,7.0,97.99,86.0,98.0,2021-09-29,云南白药
09:43:48,-0.013,97.86,97.86,97.95,609946,59811372.74,98.5,99.15,99.0,97.63,1.0,97.86,12.0,97.85,71.0,97.83,1.0,97.82,2.0,97.81,16.0,97.95,1.0,97.97,7.0,97.99,86.0,98.0,11.0,98.01,2021-09-29,云南白药
09:43:51,-0.013,97.86,97.86,97.95,611446,59958264.74,98.5,99.15,99.0,97.63,2.0,97.86,12.0,97.85,71.0,97.83,1.0,97.82,2.0,97.81,6.0,97.95,1.0,97.97,7.0,97.99,86.0,98.0,11.0,98.01,2021-09-29,云南白药
09:43:54,-0.013,97.86,97.85,97.86,612346,60046383.74,98.5,99.15,99.0,97.63,12.0,97.85,71.0,97.83,1.0,97.82,2.0,97.81,76.0,97.8,3.0,97.86,1.0,97.95,1.0,97.97,7.0,97.99,86.0,98.0,2021-09-29,云南白药
09:43:57,-0.013,97.85,97.85,97.86,613146,60124669.74,98.5,99.15,99.0,97.63,12.0,97.85,71.0,97.83,1.0,97.82,2.0,97.81,76.0,97.8,24.0,97.86,1.0,97.95,1.0,97.97,7.0,97.99,86.0,98.0,2021-09-29,云南白药
